"size_bytes","price","rating_count_tot","rating_count_ver","user_rating","user_rating_ver","cont_rating","prime_genre","sup_devices.num","ipadSc_urls.num","lang.num"
75351040,0.99,0,0,0,0,"12+","News",37,0,3
757837824,1.99,22,4,2.5,2,"4+","Education",38,0,1
757911552,1.99,142,30,3,3.5,"4+","Education",24,5,1
224096256,11.99,0,0,0,0,"4+","Education",38,4,1
2170589184,9.99,0,0,0,0,"12+","Games",40,0,2
8642560,0,2,2,3.5,3.5,"4+","Games",40,3,1
111042560,0.99,20,20,4,4,"4+","Games",35,4,1
182903808,2.99,0,0,0,0,"4+","Games",40,1,9
332068864,0,1460,7,4.5,4.5,"4+","Games",38,5,21
201636864,0,795,43,4,4.5,"4+","Games",38,5,10
29283328,0,891,7,4.5,4.5,"4+","Productivity",37,5,11
35611648,0,17489,729,5,5,"4+","Lifestyle",37,5,1
62609408,3.99,49,22,4.5,4.5,"4+","Book",37,5,1
191375360,2.99,44,7,3.5,3.5,"4+","Education",38,5,3
105433088,1.99,816,339,4.5,4.5,"4+","Games",38,5,1
167431168,0,58738,2560,4.5,5,"12+","Games",38,5,1
48627712,0,455,27,4,3.5,"9+","Games",37,5,1
110992384,0,1655,91,4,4.5,"4+","Finance",37,0,1
503320576,0,285,2,4.5,3.5,"12+","Games",38,5,4
57844736,0,0,0,0,0,"4+","Games",40,3,1
33636352,0,0,0,0,0,"4+","Games",40,5,2
90811392,0,0,0,0,0,"9+","Games",40,4,2
303450112,4.99,1752,886,4,4,"9+","Games",37,5,8
1491860480,3.99,47,7,2.5,3.5,"4+","Book",37,5,1
114122752,0,7109,48,3.5,3,"17+","Music",37,0,1
257001472,0,41036,500,4.5,4.5,"4+","Games",37,5,10
1322848256,0,1296,441,4,4,"9+","Games",35,5,1
205487104,0,52,1,4,5,"4+","Games",24,5,12
61841408,3.99,58,3,4,4,"12+","Games",38,5,1
81757184,0,485,18,5,4.5,"9+","Lifestyle",37,5,10
139665408,0.99,1112,1035,4,4,"9+","Games",40,5,1
69587968,7.99,1,1,5,5,"4+","Reference",38,5,1
14284800,0,655,9,4.5,2,"4+","Shopping",37,5,1
12481536,9.99,2213,58,4,3.5,"17+","Social Networking",37,5,7
1488330752,6.99,9,9,4.5,4.5,"9+","Games",24,5,4
1279516672,2.99,4,4,3,3,"9+","Games",38,0,4
498358272,0.99,73,57,4,3.5,"4+","Entertainment",25,0,1
249491456,3.99,110,110,4,4,"4+","Games",37,4,1
49191936,0,1,1,5,5,"9+","Games",38,3,4
207105024,0,1002,79,4.5,4,"9+","Games",37,5,17
243888128,0,2541,2541,4.5,4.5,"4+","Games",37,5,1
104204288,1.99,83,36,4.5,4.5,"4+","Photo & Video",37,5,21
76221440,2.99,4006,18,4.5,4.5,"4+","Photo & Video",37,0,1
177739776,2.99,11,5,4,3.5,"4+","Games",43,5,1
54482944,3.99,625,154,5,5,"12+","Health & Fitness",37,0,1
169833472,2.99,128,22,4,4,"4+","Utilities",37,5,1
185430016,0,2925,88,4.5,4.5,"4+","Education",37,5,11
84481024,0,937,32,3.5,3.5,"4+","Entertainment",37,0,8
191037440,0,293,147,4.5,4,"9+","Games",38,5,10
74873856,0.99,259,96,4,3.5,"9+","Games",37,5,3
1170735104,6.99,75,75,3.5,3.5,"9+","Games",24,5,4
69612544,0,0,0,0,0,"17+","Games",40,5,1
200108032,0,53162,1339,4.5,4,"9+","Games",40,5,1
61465600,0,21472,245,4.5,4.5,"4+","Games",40,5,3
42460160,0,101,3,2.5,4,"4+","Sports",37,4,1
38659072,0,29,1,4,5,"17+","Medical",38,5,1
212710400,0,7681,15,4.5,3,"9+","Games",38,5,17
41671680,3.99,423,120,5,5,"12+","Games",38,5,1
293599232,4.99,1385,176,4.5,4.5,"12+","Games",37,5,10
54054912,0,0,0,0,0,"4+","Catalogs",37,5,2
192418816,0,0,0,0,0,"4+","Weather",37,5,2
277534720,3.99,36,4,3.5,4.5,"12+","Games",37,5,1
192278528,1.99,391,15,4.5,4.5,"9+","Games",38,5,5
76766208,1.99,0,0,0,0,"4+","Games",37,5,5
90105856,0,15797,239,4.5,4.5,"4+","Entertainment",37,5,1
69795840,0,94,83,4.5,4.5,"9+","Games",37,4,1
34252800,0,190,26,4.5,4,"4+","Games",37,5,2
977829888,5.99,884,446,4.5,5,"9+","Games",38,4,1
58049536,0,21,0,5,0,"12+","Photo & Video",37,0,8
95607808,1.99,16,3,4.5,4.5,"4+","Games",40,5,1
48860160,1.99,43,39,4.5,4.5,"4+","Games",38,3,1
19676160,0.99,129,10,3,4,"4+","Games",38,5,1
105982976,2.99,0,0,0,0,"4+","Utilities",37,5,1
69058560,1.99,79,35,4.5,4.5,"9+","Games",40,4,1
191583232,0,16,1,4,5,"4+","Games",43,5,7
1938644992,15.99,1421,228,4,4,"12+","Games",37,5,5
140593152,1.99,75,17,4,4,"4+","Games",38,5,13
138744832,1.99,56,24,5,5,"9+","Games",43,5,1
16390144,0,1482,29,2,2.5,"12+","Travel",37,3,4
915254272,0.99,12,0,5,0,"9+","Games",37,5,1
49728512,0,2,2,5,5,"4+","Games",40,4,2
100000768,0,141,1,4,5,"4+","Games",38,5,1
230893568,0,833,45,4.5,4,"9+","Games",40,1,33
110900224,2.99,124,63,4,4,"4+","Games",38,3,12
30931968,0.99,15,3,4.5,5,"12+","Social Networking",37,5,1
2116109312,6.99,52,52,3,3,"9+","Games",24,5,4
1921634304,6.99,66,66,4,4,"9+","Games",24,5,5
31588352,9.99,2,2,1,1,"4+","Sports",24,5,1
40820736,0,62,20,3,4,"4+","Games",40,5,1
174329856,0,99,59,4.5,4.5,"12+","Games",37,5,1
101574656,7.99,69,6,4,4.5,"4+","Productivity",35,5,7
119274496,0,1115,2,4,2.5,"4+","Photo & Video",37,0,5
262926336,0.99,301,180,5,5,"9+","Games",40,4,1
255653888,0,1768,83,4.5,4,"17+","Games",37,5,15
34300928,6.99,0,0,0,0,"4+","Education",37,5,1
257843200,0,360,100,4,3.5,"4+","Games",38,5,1
124692480,0,4142,366,4.5,4.5,"9+","Games",38,5,14
105643008,0,0,0,0,0,"4+","Games",38,0,1
155375616,0,261,9,4.5,4.5,"4+","Games",38,5,1
98246656,0,0,0,0,0,"9+","Games",40,5,1
70312960,1.99,0,0,0,0,"4+","Food & Drink",38,0,1
905351168,6.99,19,19,4,4,"9+","Games",24,5,5
1563414528,6.99,6,6,3,3,"9+","Games",24,4,4
1556369408,2.99,2,2,2.5,2.5,"9+","Games",36,0,4
34612224,2.99,27,8,4,4,"4+","Education",40,5,1
50814976,2.99,5478,5478,4.5,4.5,"12+","Games",43,5,1
14188544,0,1179,473,4.5,4.5,"9+","Games",40,3,1
39042048,0,0,0,0,0,"12+","Entertainment",38,4,1
37478400,0,3,3,4.5,4.5,"4+","Games",38,3,1
298553344,2.99,46,46,4,4,"4+","Education",40,5,12
265895936,2.99,7,7,3,3,"4+","Education",37,5,32
230628352,2.99,55,55,3.5,3.5,"4+","Education",40,5,17
493512704,0,176,6,5,5,"12+","Games",38,1,1
142795776,0.99,24,2,3.5,2.5,"12+","Games",37,5,1
233364480,3.99,85,50,4.5,4.5,"4+","Games",40,5,1
97181696,0,36,17,4.5,5,"12+","Games",40,5,1
104366080,0,26,0,4.5,0,"17+","Games",40,0,1
34686976,1.99,0,0,0,0,"4+","Education",37,5,1
249143296,0,4179,790,4.5,4.5,"9+","Games",38,5,1
25467904,0,0,0,0,0,"17+","News",38,5,31
233611264,3.99,245,175,4.5,4.5,"4+","Games",40,4,1
90249216,2.99,0,0,0,0,"17+","Photo & Video",38,1,1
245289984,0,2491,163,5,5,"4+","Games",40,5,1
128109568,1.99,151,20,4.5,4.5,"4+","Games",40,0,11
255006720,3.99,71,1,4.5,5,"4+","Games",24,5,1
125702144,0,285,9,4,3.5,"4+","Games",24,5,10
149087232,0,526,37,4,4.5,"9+","Games",40,5,1
555863040,3.99,0,0,0,0,"4+","Education",38,5,13
94545920,0,47829,708,4.5,4.5,"9+","Book",37,0,8
64180224,0,0,0,0,0,"4+","Games",38,2,5
323284992,4.99,480,30,4,4,"12+","Games",40,1,1
206535680,0,723,60,4.5,4.5,"4+","Games",40,5,6
240695296,0,694,25,3,2.5,"12+","Games",37,5,1
239798272,1.99,67,4,4,3.5,"12+","Games",37,5,1
32174080,0.99,58,3,2.5,3,"4+","Photo & Video",37,0,14
59480064,0,3105,188,2,4,"12+","Entertainment",37,5,1
39518208,0,37,37,4,4,"4+","Entertainment",38,2,1
51452928,0,3111,4,2.5,3.5,"12+","Entertainment",37,5,1
179424256,0.99,184,149,4.5,4.5,"4+","Games",40,5,1
153040896,0,19,0,4,0,"4+","Health & Fitness",37,5,7
39891968,0,0,0,0,0,"12+","Navigation",37,4,2
78232576,0,3682,14,5,5,"4+","Health & Fitness",37,0,1
113420288,0,14,1,3,5,"12+","Finance",37,0,1
27117568,0,13674,0,5,0,"4+","Productivity",37,1,9
114930688,0,55,55,4.5,4.5,"4+","Games",38,4,1
218082304,2.99,186,39,4,4,"4+","Education",37,5,1
95488000,0,0,0,0,0,"17+","Entertainment",37,3,2
80800768,0,0,0,0,0,"12+","Finance",38,0,1
42884096,0,1,1,5,5,"12+","Photo & Video",38,0,1
85194752,0,0,0,0,0,"12+","Games",38,5,2
81313792,0,0,0,0,0,"17+","Lifestyle",37,0,2
45920256,0,0,0,0,0,"17+","Games",40,0,1
112641024,0,2572,4,4.5,4,"4+","Games",38,5,16
211572736,2.99,67,13,4.5,5,"9+","Games",38,5,10
138332160,0,1193,92,4.5,4.5,"4+","Games",38,5,11
129245184,0,3046,1,4.5,5,"12+","Games",40,5,13
78394368,0,813,48,2.5,3.5,"4+","Lifestyle",37,0,1
74308608,0,0,0,0,0,"4+","Food & Drink",37,0,2
68480000,0,31180,76,4.5,5,"4+","Entertainment",37,5,4
327118848,2.99,92,5,3.5,4,"4+","Education",38,5,1
81668096,0,55077,251,4.5,4.5,"4+","Games",38,5,17
378085376,3.99,0,0,0,0,"4+","Education",38,4,1
164859904,0,1478,88,4.5,4.5,"4+","Games",37,5,1
134537216,1.99,70,27,4,3.5,"9+","Games",38,5,8
18505728,1.99,753,3,4.5,3.5,"12+","Utilities",38,5,1
91105280,0,13637,115,4.5,3,"12+","Games",38,5,12
14913536,0.99,20,10,3,3,"4+","Productivity",38,0,2
232399872,0,633,633,4.5,4.5,"4+","Entertainment",39,5,10
923066368,6.99,248,23,4.5,5,"9+","Games",24,5,4
1331712000,6.99,78,78,3.5,3.5,"9+","Games",24,5,3
1331671040,2.99,10,10,2.5,2.5,"9+","Games",38,0,3
636086272,3.99,113,3,4,5,"9+","Games",37,5,8
457690112,4.99,10828,1850,5,5,"12+","Games",38,5,17
23192576,0.99,0,0,0,0,"4+","Photo & Video",37,0,31
17666048,0,0,0,0,0,"4+","Games",43,4,1
292899840,0,0,0,0,0,"17+","Games",37,5,1
160432128,0.99,914,3,4.5,4.5,"9+","Games",38,5,7
1504883712,0,1863,462,4,4.5,"4+","Games",37,5,1
160301056,0,447,153,4.5,4.5,"4+","Games",38,5,6
341238784,0,981,23,4.5,4.5,"9+","Entertainment",35,5,15
102730752,0,1602,0,4,0,"4+","Games",38,5,1
629813248,4.99,78,0,4.5,0,"12+","Games",38,5,7
1925599232,2.99,460,128,3.5,4,"12+","Games",33,5,9
80509952,1.99,157,14,4,4,"4+","Games",37,0,1
22670336,2.99,770,91,3,3,"4+","Games",37,5,13
180713472,0,4387,698,4.5,5,"17+","Games",37,5,1
143358976,3.99,48,15,3,3,"4+","Entertainment",38,5,1
86573056,0,366,3,4,5,"17+","Social Networking",37,1,1
7891968,0,4253,251,4,4,"4+","Social Networking",38,1,31
672662528,3.99,78,28,4,3,"4+","Entertainment",38,5,11
26484736,0.99,5778,813,4.5,5,"4+","Games",40,5,1
71029760,0,1468,85,4.5,4.5,"4+","Games",37,4,10
124174336,3.99,0,0,0,0,"17+","Games",40,5,1
14659584,1.99,28,7,5,5,"4+","Utilities",25,5,1
37148672,1.99,556,202,4.5,4.5,"4+","Games",38,5,1
153385984,0,13241,212,4.5,4.5,"12+","Games",37,5,1
10979328,0,125,2,3,1,"4+","Entertainment",37,0,1
567910400,4.99,1350,325,4,4.5,"9+","Games",37,5,1
135236608,0,84062,1450,5,4.5,"4+","Book",37,4,2
7095296,2.99,35,17,4,4.5,"4+","Productivity",37,3,3
4511744,0.99,11,0,4.5,0,"4+","Productivity",37,4,3
108982272,0,1906,1152,4.5,4.5,"17+","Games",38,5,9
610393088,2.99,316,35,4,4.5,"4+","Education",37,5,10
66080768,0,0,0,0,0,"17+","Social Networking",40,4,1
151161856,0,7511,4,4.5,4.5,"4+","Games",38,5,5
992354304,2.99,9,9,3.5,3.5,"9+","Games",38,0,5
985018368,6.99,72,72,4.5,4.5,"9+","Games",24,5,5
74444800,0,125,6,4.5,4,"4+","Entertainment",37,0,1
705732608,0.99,429,429,4.5,4.5,"4+","Games",38,5,1
95984640,2.99,47,47,4.5,4.5,"9+","Games",37,5,1
166575104,0,1692,49,4.5,4.5,"9+","Games",40,5,1
47351808,0,0,0,0,0,"4+","Games",38,5,1
528184320,0,2129,189,4.5,4,"12+","Games",38,5,13
186636288,0,1133,32,4.5,4.5,"4+","Games",37,5,11
8082432,0.99,55,3,4,3.5,"4+","Weather",37,5,3
40359936,0.99,0,0,0,0,"17+","Finance",38,0,2
154515456,0,0,0,0,0,"9+","Games",40,3,1
592898048,3.99,875,252,4,4,"4+","Games",37,5,1
327962624,0,1,1,3,3,"17+","Games",40,5,2
71539712,0,38,15,4.5,4,"4+","Games",40,5,3
175010816,0,1776,45,4.5,4.5,"12+","Games",37,5,7
69857280,0,12,1,4.5,5,"4+","Games",40,0,1
66817024,0,0,0,0,0,"17+","Games",37,4,42
15563776,0,21012,1427,4.5,4.5,"17+","Entertainment",37,5,1
65808384,0,141,0,4,0,"4+","Games",40,4,4
556161024,0,55011,774,4.5,4.5,"12+","Games",38,5,1
63474688,0,297,23,4,4.5,"9+","Productivity",37,0,1
280523776,0,9768,90,4.5,4.5,"4+","Games",37,5,13
101144576,0,496,242,4,4,"12+","Games",37,5,15
1233862656,2.99,68,26,4.5,4.5,"9+","Games",37,5,10
27328512,0,0,0,0,0,"4+","Games",38,2,1
82202624,2.99,1679,1131,5,4.5,"9+","Games",43,5,1
709790720,3.99,2503,404,4.5,4.5,"9+","Games",38,5,9
399747072,0,4385,118,4.5,4.5,"4+","Entertainment",35,5,1
89788416,0,41,41,4,4,"4+","Games",43,5,1
35807232,0,6313,2349,4.5,4.5,"4+","Games",40,5,1
32857088,0,4375,400,4.5,4.5,"4+","Games",38,1,1
10225664,0,0,0,0,0,"17+","Social Networking",37,0,1
129610752,2.99,155,146,5,5,"4+","Games",40,5,1
111104000,0,229,13,4,4.5,"4+","Games",40,5,2
148458496,0,0,0,0,0,"4+","Games",40,4,1
466280448,4.99,34,27,5,5,"9+","Games",40,5,1
920238080,0,10771,186,4.5,4.5,"9+","Games",37,5,12
2425856,4.99,334,4,4,4.5,"4+","Utilities",37,5,1
1038312448,0,405,7,4.5,4.5,"9+","Games",38,5,1
389818368,0,1392,486,4.5,4.5,"12+","Games",40,5,1
474566656,0,815,484,4.5,5,"9+","Games",37,5,1
1547264,4.99,214,3,1,1,"4+","Utilities",38,1,1
30904320,1.99,36,0,3.5,0,"9+","Games",37,5,9
949374976,6.99,84,84,4,4,"9+","Games",24,5,4
796377088,2.99,20,20,4,4,"9+","Games",38,0,4
65872896,0,648,11,4.5,4,"17+","Entertainment",24,5,1
289340416,0,256,8,3.5,2.5,"4+","Games",38,5,1
107298816,0,236,19,3.5,4,"4+","Games",37,0,1
15110144,1.99,7776,7776,5,5,"4+","Games",38,4,14
786240512,0,1368,766,4,4,"12+","Games",37,5,15
122604544,0,10122,1060,4.5,4.5,"17+","Games",38,2,1
345457664,0,572,353,4,4,"12+","Games",37,4,1
150419456,0,870,8,4.5,4.5,"12+","Games",37,5,9
250993664,0,793,457,3,3.5,"12+","Games",38,4,1
360306688,0,2908,270,5,5,"4+","Games",37,5,17
1412444160,6.99,43,43,4,4,"9+","Games",24,5,3
323473408,0,33407,5946,4.5,4.5,"4+","Games",38,5,11
770732032,0,143,4,4,4,"4+","Education",37,5,1
37068800,0,766,459,3.5,3,"4+","Games",40,5,1
293198848,2.99,54,35,3.5,3.5,"4+","Games",37,0,1
68935680,0,11748,1113,4.5,4.5,"4+","Games",37,5,15
402743296,3.99,940,135,4.5,4,"12+","Games",38,3,1
14171136,0,57,5,3,3,"4+","Games",38,2,1
182592512,3.99,458,23,4.5,4.5,"4+","Games",38,5,9
63175680,0.99,21,12,3.5,3.5,"4+","Photo & Video",37,5,4
497758208,4.99,20,3,4,3.5,"4+","Education",24,5,1
497315840,2.99,7,1,3,4,"4+","Education",38,0,1
28734464,0,1765,0,4.5,0,"12+","News",37,4,1
272277504,0.99,0,0,0,0,"12+","Games",43,5,1
89583616,0,222,0,3,0,"12+","Photo & Video",25,0,9
53959680,0.99,178,4,4,3,"4+","Lifestyle",37,5,1
32099328,2.99,0,0,0,0,"4+","Music",37,0,2
132829184,0.99,254,164,5,5,"4+","Games",43,5,1
18984960,0.99,7,7,5,5,"4+","Photo & Video",43,5,5
27561984,0.99,32,32,4.5,4.5,"4+","Photo & Video",43,5,5
19247104,0.99,6,6,4.5,4.5,"4+","Photo & Video",43,5,5
201877504,0,1267,11,3.5,3,"4+","Games",38,5,1
323506176,0,0,0,0,0,"12+","Games",40,5,1
210848768,0,1718,4,4.5,5,"4+","Health & Fitness",37,5,14
210242560,0,77,8,4,5,"4+","Games",38,5,11
81171456,4.99,8675,245,4.5,5,"4+","Business",37,5,13
22918144,5.99,771,34,5,5,"4+","Productivity",37,3,9
73947136,0,805,191,4.5,4.5,"12+","Food & Drink",37,0,1
89306112,0,100,19,4,4,"9+","Games",38,5,1
190661632,0,37,0,3.5,0,"12+","Games",40,3,1
2057388032,14.99,0,0,0,0,"12+","Games",40,0,1
21292032,0,0,0,0,0,"4+","Book",37,0,1
139894784,0,250,159,4,4,"4+","Games",40,5,11
278928384,2.99,10,10,3,3,"4+","Games",40,4,1
23249920,2.99,0,0,0,0,"4+","Education",38,4,1
32659456,4.99,139,1,3.5,4,"4+","Productivity",37,5,1
1323163648,7.99,1350,388,4,4.5,"9+","Games",25,5,7
232353792,0,12123,107,4.5,4,"12+","Games",38,5,1
50572288,0,3354,5,4.5,5,"4+","Lifestyle",37,5,30
207080448,0,4638,6,5,5,"4+","Games",38,5,1
23475200,0,0,0,0,0,"4+","Games",40,4,2
15195136,0,830,540,4.5,4.5,"4+","Photo & Video",38,5,1
103661568,0,2251,201,4.5,4.5,"4+","Games",37,5,13
120456192,0,0,0,0,0,"12+","Games",38,5,1
111789056,0,0,0,0,0,"12+","Games",37,5,1
38459392,0,4013,163,4.5,4.5,"4+","Music",38,0,11
251606016,1.99,6,6,3,3,"12+","Games",37,5,1
6329344,0.99,10,9,3,3,"4+","Navigation",38,4,7
48359424,0,3355,8,4,4,"12+","Entertainment",37,4,1
146113536,0,909,106,4,3.5,"4+","Music",35,5,34
302585856,1.99,66,4,2.5,3.5,"4+","Book",38,5,14
138529792,0,30670,279,4.5,4.5,"4+","Games",40,5,12
103895040,13.99,499,126,4.5,4.5,"4+","Reference",37,0,11
121535488,0,2605,27,4,2.5,"4+","Games",40,5,5
629897216,2.99,67,15,4,3.5,"4+","Education",38,5,1
262576128,0.99,12,4,4.5,4.5,"9+","Games",37,5,1
84629504,3.99,1024,390,4.5,4.5,"4+","Utilities",37,0,11
106321920,0,2853,220,4,4,"4+","Games",38,5,13
191398912,0,2659,64,4.5,4.5,"4+","Games",38,5,13
33418240,2.99,1,1,5,5,"9+","Games",43,4,1
60442624,4.99,66,8,4.5,4,"4+","Productivity",37,5,1
27377664,1.99,376,281,2.5,3,"4+","Lifestyle",37,0,1
692929536,0.99,0,0,0,0,"9+","Games",40,5,1
169842688,0.99,228,19,4,4.5,"4+","Games",37,5,1
227164160,0,169,169,4,4,"4+","Games",40,5,1
48986112,2.99,313,119,4,4,"4+","Music",38,0,11
64569344,0.99,16,4,1.5,1,"4+","Education",43,5,1
83069952,0,89,73,5,5,"4+","Games",38,0,3
296638464,0,0,0,0,0,"4+","Games",40,5,2
200816640,3.99,273,18,3,3,"4+","Education",37,5,1
263876608,2.99,0,0,0,0,"4+","Games",40,5,1
50857984,2.99,0,0,0,0,"17+","Utilities",37,0,6
84699136,0,3809,216,4.5,4.5,"12+","Lifestyle",37,0,3
660983808,0,3047,42,4,4.5,"4+","Games",37,4,3
53268480,0,1149,197,4.5,4.5,"4+","Photo & Video",37,5,11
96497664,0,1074,76,4.5,4.5,"4+","Games",37,5,1
2328133632,6.99,54,54,4,4,"9+","Games",24,5,4
848699392,6.99,109,109,3.5,3.5,"9+","Games",24,5,5
848715776,2.99,15,15,3,3,"9+","Games",38,0,5
1277468672,4.99,342,213,4.5,4,"9+","Games",37,5,1
14241792,0,0,0,0,0,"17+","Lifestyle",38,0,1
114951168,0,51,0,3.5,0,"9+","Photo & Video",37,0,17
67274752,0,247,1,2.5,3,"4+","Entertainment",37,5,1
209350656,1.99,1,1,4,4,"4+","Games",38,0,1
47126528,3.99,24,4,4.5,5,"4+","Productivity",37,5,2
103745536,0,99,81,4,4,"4+","Games",40,5,1
150564864,0,100,100,2.5,2.5,"12+","Games",38,4,1
1496265728,0,7609,293,4,4.5,"12+","Games",25,5,8
62963712,0,0,0,0,0,"4+","Entertainment",37,5,2
102250496,3.99,3,3,4.5,4.5,"4+","Games",38,5,13
18359296,1.99,22,0,4,0,"4+","News",37,3,1
321781760,2.99,35,1,4.5,5,"4+","Education",37,5,1
118773760,0,2743,149,4.5,4.5,"12+","Games",38,5,10
21210112,0,0,0,0,0,"17+","Games",37,0,1
149037056,0,3323,0,4,0,"12+","Games",40,5,2
96234496,0,11696,2109,4.5,4.5,"4+","Business",37,5,13
18067456,0,0,0,0,0,"17+","Entertainment",40,0,1
130982912,2.99,111,6,3.5,4,"12+","Games",37,4,2
218488832,0,13345,556,4.5,4.5,"12+","Games",38,5,1
6730752,0,46,6,2,2.5,"12+","Lifestyle",37,1,1
214897664,1.99,3980,120,4,4.5,"9+","Games",37,4,1
208276480,0,0,0,0,0,"12+","Games",37,5,2
136144896,0,63,2,3.5,5,"4+","Games",37,5,1
622986240,2.99,0,0,0,0,"4+","Games",38,5,1
122825728,0,94,4,4,5,"4+","Games",38,5,1
22317056,2.99,885,312,4.5,4.5,"4+","Music",38,5,14
49267712,0,2211,803,4,4.5,"4+","Music",38,5,14
31244288,0.99,5,1,4.5,4,"4+","Games",40,4,16
68122624,0,10275,240,4.5,4.5,"4+","Games",37,3,1
270223360,0,1189,180,4,4.5,"9+","Games",37,5,18
170562560,0,0,0,0,0,"17+","Games",37,0,1
539088896,0,89,2,3,5,"4+","Games",38,5,11
188083200,4.99,12,2,2.5,3,"9+","Games",24,5,1
52037632,0,0,0,0,0,"17+","Health & Fitness",37,0,2
42303488,0,1660,38,4.5,4,"4+","Games",38,5,10
94819328,4.99,270,51,4.5,4.5,"4+","Games",40,5,1
267152384,2.99,46,6,4.5,4.5,"4+","Education",37,5,58
3860406272,20.99,1502,63,4.5,4,"12+","Games",38,5,5
110645248,9.99,95,25,2,2.5,"4+","Games",24,5,8
537575424,0,62,6,4.5,5,"12+","Games",40,5,1
3366912,0,104,3,4,4,"12+","Games",37,5,6
205972480,29.99,298,35,5,5,"4+","Music",25,5,1
252779520,2.99,187,4,4.5,5,"4+","Weather",37,4,5
71352320,0,4668,4256,5,5,"4+","Health & Fitness",37,0,1
255226880,0,382,18,3.5,4,"4+","Education",37,5,1
15664128,0,2373,525,3.5,3.5,"4+","Photo & Video",37,3,27
172334080,0,12326,1412,4.5,5,"4+","Games",38,4,1
27394048,0,11,11,3.5,3.5,"4+","Games",38,5,1
136069120,1.99,646,48,5,4.5,"4+","Games",40,5,1
120711168,0,1206,23,4.5,5,"4+","Games",37,4,7
145756160,0,201,27,4,4.5,"4+","Games",38,5,11
55187456,0,0,0,0,0,"4+","Games",40,3,2
248264704,0,611,1,4.5,5,"9+","Games",37,5,33
71266304,4.99,160,160,3.5,3.5,"9+","Games",40,5,1
12980224,1.99,40,0,2.5,0,"9+","Utilities",37,0,1
239757312,0,0,0,0,0,"12+","Games",37,0,1
182239232,0,2094,24,4.5,5,"4+","Games",38,5,1
95689728,2.99,7,1,5,5,"4+","Education",38,5,1
444225536,3.99,15,0,3.5,0,"4+","Book",37,5,4
99653632,2.99,14,3,4,3.5,"4+","Education",40,5,12
38733824,3.99,1075,661,4.5,4.5,"4+","Games",38,4,11
194145280,3.99,1046,289,4.5,5,"4+","Games",38,5,9
250047488,0,1017,912,4.5,4.5,"12+","Games",38,5,1
1833861120,6.99,83,83,4,4,"9+","Games",24,5,5
270425088,0,69,69,4.5,4.5,"4+","Games",38,5,1
345278464,0,989,132,4,4.5,"9+","Games",38,5,1
113205248,0,0,0,0,0,"9+","Games",40,5,9
89829376,1.99,1995,271,4,4.5,"12+","Photo & Video",37,5,13
369336320,0,671,8,4.5,5,"12+","Games",37,5,7
99272704,0,113,113,4,4,"4+","Games",40,5,1
199417856,0,4623,35,4.5,4.5,"9+","Games",37,5,1
103951360,0,719,83,3,4.5,"12+","Social Networking",37,0,1
24213504,0,0,0,0,0,"4+","Finance",38,0,2
132264960,0,0,0,0,0,"4+","Games",38,2,1
331207680,2.99,1744,1096,4.5,4.5,"4+","Education",39,5,18
437230592,0,11100,15,4,4.5,"4+","Games",37,5,16
96845824,0,19,12,4,4,"4+","Games",40,5,1
1425611776,0,16879,25,4.5,4,"12+","Games",37,5,12
254233600,0,313,1,4.5,5,"12+","Games",37,5,1
105894912,0.99,15,15,4.5,4.5,"17+","Games",38,0,1
1356186624,6.99,81,81,4,4,"9+","Games",37,5,4
98185216,0,340,30,4.5,4.5,"4+","Games",37,5,1
70547456,0,78,59,4.5,4.5,"4+","Games",37,1,2
539506688,0,43,4,3.5,5,"9+","Games",40,4,1
38347776,0,5,0,2.5,0,"4+","Shopping",38,5,5
257494016,0,729,58,4.5,4,"12+","Games",37,5,1
560714752,2.99,22,14,4,3.5,"9+","Games",40,5,9
1149562880,6.99,123,123,4.5,4.5,"9+","Games",24,5,4
60072960,0,532,64,4.5,4.5,"4+","Games",40,5,1
231426048,0.99,0,0,0,0,"4+","Education",37,5,2
182890496,0,105,0,3.5,0,"4+","Games",37,5,1
93101056,0,494,11,4.5,4.5,"4+","Travel",37,0,3
53769216,0,1,1,5,5,"17+","Games",38,0,1
179616768,4.99,21,0,4,0,"4+","Games",37,5,1
193079296,0.99,3229,1109,4.5,4.5,"4+","Games",38,5,10
774814720,6.99,75,52,4.5,4.5,"9+","Games",37,5,3
1069375488,6.99,76,76,4,4,"9+","Games",24,5,3
331105280,1.99,72,70,3.5,3.5,"12+","Games",37,5,1
608198656,6.99,84,84,4.5,4.5,"9+","Games",24,5,3
291862528,0,1416,16,4.5,3.5,"9+","Games",40,5,1
182986752,4.99,6380,71,4.5,4.5,"4+","Lifestyle",37,5,16
66934784,0,3895,13,4.5,4.5,"12+","Entertainment",37,4,1
7760896,0,0,0,0,0,"17+","Lifestyle",38,0,1
41596928,2.99,56,2,3,5,"4+","Health & Fitness",37,5,23
72565760,0,1086,112,4.5,4,"4+","Games",38,5,1
55447552,0,1521,129,4.5,4,"9+","Games",38,5,1
196746240,2.99,129,40,4,4,"9+","Games",40,5,1
100562944,0,21977,563,5,5,"4+","Games",38,5,7
30718976,2.99,17,4,4.5,4.5,"4+","Games",38,5,11
55059456,0.99,40,4,4.5,5,"12+","Travel",37,0,31
30137344,0,0,0,0,0,"12+","Entertainment",37,3,1
206807040,0,1753,16,4,4,"4+","Games",38,5,1
